change_id,num_change,conqat,deckard,iclones,nicad5,simcad,simian
42892,3,1,0,0,0,0,0
42893,3,1,0,0,0.33,0.33,0
42894,3,1,0,0,0,0,0
42895,3,1,0,0,0,0,0
42896,3,1,0,0,0.33,0.33,0
43007,3,0,0,1,0,0,1
43008,4,0,0,1,0,0,0.75
43012,2,0,0,1,0,0,0
43013,3,0,0,1,0,0,1
43014,4,0,0,1,0,0,0.75
43051,1,0,1,0,0,0,0
43055,2,0,1,0,0,0,0
43063,1,0,1,0,0,0,0
43066,1,1,0,0,0,0,0
43067,1,0,1,0,0,0,0
43068,1,1,0,0,0,0,0
43129,3,0,1,0,0,0,0
43189,3,0,1,0,0,0,0
43190,8,0,0.38,0,0,0.63,0
43191,8,0,0.38,0,0,0.63,0
43192,5,0,0,0,0,1,0
43193,5,0,0,0,0,1,0
43194,5,0,0,0,0,1,0
43195,5,0,0,0,0,1,0
43208,6,0,0,0,0,1,0
43209,6,0,0,0,0,1,0
43210,6,0,0,0,0,1,0
43211,6,0,0,0,0,1,0
43212,10,0,0,0,0,1,0
43221,3,0,1,0,0,0,0
43222,3,0,1,0,0,0,0
43223,3,0,1,0,0,0,0
43250,7,0.43,0,0.29,0.86,0.57,0.14
43251,6,0,0,0.33,1,0.67,0
43252,7,0.43,0,0.29,0.86,0.57,0.14
43253,7,0,0.14,0.29,0.86,0.57,0
43254,1,0,1,0,0,0,0
43256,8,0.5,0,0.25,1,0.5,0.13
43257,8,0.38,0,0.25,1,0.5,0.13
43258,8,0,0,0.25,1,0,0
43259,8,0.13,0,0.25,1,0,0.13
43262,6,0.67,0,0,0.67,0,0.17
43263,6,0.33,0.33,0,0.67,0,0
43268,1,0,0,0,0,1,0
43277,2,0.5,0,1,0.5,0.5,1
43278,2,0.5,0,1,0.5,0.5,1
43279,2,0,0,1,0,0,1
43281,1,0,0,0,0,1,0
43282,2,0,0.5,0,0,0.5,0
43286,3,0,0,0,0,1,0
43288,3,0,0,0,0,1,0
43290,3,0,0,0,0,1,0
43292,4,0,0.25,0,0,0.75,0
43301,1,0,0,0,0,1,0
43334,4,0,1,0,0,0,0
43336,4,0,1,0,0,0,0
43337,4,0,1,0,0,0,0
43351,2,1,0,0,0,0,0
43352,2,1,0,0,0,0,0
43353,2,1,0,0,0,0,0
43354,2,1,0,0,0,0,0
43355,2,1,0,0,0,0,0
43364,5,1,0,0,0,0,0
43365,6,0.83,0.17,0,0,0,0
43366,4,0,0,0,0,1,0
43368,3,0,0.67,0,0,1,0
43369,3,0,0.67,0,0,1,0
43370,4,0,0.75,0,0,0.75,0
43371,3,0,0.67,0,0,1,0
43373,3,0,1,0,0,0,0
43374,3,0,1,0,0,0,0
43404,1,0,0,0,1,1,0
43422,1,1,0,1,0,0,1
43423,1,0,0,1,0,0,0
43425,2,0.5,0,1,0,0,0.5
43430,1,0,1,0,0,0,0
43454,1,0,1,0,0,0,0
43463,1,1,0,0,0,0,0
43476,2,0,0,0,0,1,0
43478,2,0,0,0,0,1,0
43483,1,1,0,0,0,0,0
43548,4,0,0,0,0,1,0
43549,4,0.25,0,0,1,1,0
43550,4,0.25,0,0,1,1,0
43551,4,0.75,0,1,1,1,0.75
43552,3,1,0,0.33,1,0,0.33
43553,3,0.33,0,0.33,1,0,0.33
43554,3,0.33,0,0.33,1,0,0.33
43555,3,0,0,0.33,1,0,0
43565,3,0,1,0,0,0,0
43566,3,0,1,0,0,0,0
43567,4,0,1,0,0,0,0
43568,4,0,1,0,0,0,0
43575,4,0,1,0,0,0,0
43576,4,0,1,0,0,0,0
43579,6,0,1,0,0,0,0
43580,6,0,1,0,0,0,0
43607,1,0,1,0,0,0,0
43608,1,0,1,0,0,0,0
43609,1,0,1,0,0,0,0
43624,2,0,1,0,0,0,0
43625,2,0,1,0,0,0,0
43626,1,0,1,0,0,0,0
43627,1,0,1,0,0,0,0
43634,8,0.38,0.75,0.13,0,0,0.13
43635,3,1,0.33,0,0,0.33,0.33
43636,5,0.6,0.8,0.2,0,0,0.2
43637,3,1,0,0,0,0.33,0.33
43647,2,0,1,0,0,0,0
43664,5,0.2,0.8,0.2,0,0,0
43665,1,1,0,1,0,0,0
43666,4,0,1,0.5,0,0,0
43667,4,0,1,0.5,0,0,0
43668,4,0,1,0.5,0,0,0
43669,4,0,1,0,0,0,0
43670,11,0,1,0,0,0,0
43673,1,1,0,0,0,0,0
43674,12,0.08,0.92,0,0,0,0
43675,11,0,1,0,0,0,0
43676,15,0,1,0,0,0,0
43679,15,0.27,1,0,0,0,0
43680,10,0.4,1,0,0,0,0
43681,11,0.09,1,0,0,0,0
43684,2,0,1,0,0,0,0
43685,10,0.1,1,0,0,0,0
43686,2,0,1,0,0,0,0
43688,2,0,1,0,0,0,0
43690,10,0,1,0,0,0,0
43691,15,0,1,0,0,0,0
43692,15,0.27,1,0,0,0,0
43693,15,0.27,1,0,0,0,0
43694,15,0.27,1,0,0,0,0
43697,2,0,0,0,0,0,1
43698,2,0,0,0,0,0,1
43700,1,0,1,0,0,0,0
43701,1,0,0,0,1,1,0
43702,2,0.5,0,0,0.5,0.5,0
43703,20,0.05,0.9,0,0,0.05,0.05
43704,1,1,0,0,0,0,0
43705,3,0,0.33,0,0,0,0.67
43706,2,0,0,0,0,0,1
43707,1,1,0,0,0,0,0
43710,1,0,1,0,0,0,0
43711,2,0,1,0,0,0,0
43712,1,0,0,0,0,1,1
43733,1,0,1,0,0,0,0
43742,3,0,0,0,1,1,0
43743,3,0,0,0,1,1,0
43744,3,0,0,0,1,1,0
43746,3,0,0,0,1,1,0
43747,3,0,0,0,1,1,0
43748,3,0,0,0,1,1,0
43749,11,0,1,0,0,0,0
43756,1,0,1,0,0,0,0
43757,1,0,1,0,0,0,0
43774,4,0,1,0,0,0,0
43796,3,0,1,0,0,0,0
43804,3,0,1,0,0,0,0
43805,3,0,1,0,0,0,0
43806,1,0,1,0,0,0,0
43808,2,0,0,1,0,0,0
43809,4,0,0,1,0,0,0
43810,8,0,0,1,0,0,0
43811,6,0,0,1,0,0,0
43812,2,0,0,1,0,0,0
43813,3,0,0,1,0,0,0
43814,3,0,0,1,0,0,0
43815,2,0,0,1,0,0,0
43816,2,0,0,1,0,0,0
43817,4,0,0,1,0,0,0
43818,4,0,0,1,0,0,0
43825,13,0,1,0,0,0,0
43832,3,1,0,1,0,0,1
43833,6,0.5,0.83,0.5,0,0.33,0.5
43834,6,0.5,0.83,0.5,0,0.33,0.5
43837,1,0,1,0,0,0,0
43841,5,0,1,0,0,0,0
43842,3,0,1,0,0,0,0
43848,5,0,1,0,0,0,0
43849,5,0,1,0,0,0,0
43867,2,0,1,0,0,0,0
43869,6,0,1,0,0,0,0
43870,4,0,1,0,0,0,0
43871,6,0,1,0,0,0,0
43879,2,1,0,0,0,0,0
43887,2,1,0,0,0,0,0
43898,2,1,0,0,0,0,0
43904,3,1,0,1,0,0,1
43905,6,0.5,0.83,0.5,0,0.33,0.5
43906,6,0.5,0.83,0.5,0,0.33,0.5
43933,3,0,1,0,0,0,0
43934,2,0,1,0,0,0,0
43935,2,0,1,0,0,0,0
43936,3,0,1,0,0,0,0
43940,1,0,1,0,0,0,0
43944,3,0,1,0,0,0,0
43946,2,0,1,0,0,0,0
43947,2,0,1,0,0,0,0
43954,2,0,1,0,0,0,0
43955,2,0,1,0,0,0,0
43956,1,0,1,0,0,0,0
43959,5,0,1,0,0,0,0
43960,5,0,1,0,0,0,0
43965,1,1,0,0,0,0,0
43966,3,0,1,0,0,0,0
43967,1,0,1,0,0,0,0
43968,6,0,1,0,0,0,0
43970,1,1,0,0,0,0,0
43972,2,0,1,0,0,0,0
43973,2,0,1,0,0,0,0
43976,7,0,1,0,0,0,0
44020,1,0,1,0,0,0,0
44023,1,0,1,0,0,0,0
44037,1,0,1,0,0,0,0
44055,2,0,1,0,0,0,0
44056,3,0,1,0,0,0,0
44060,2,0,1,0,0,0,0
44071,3,1,0.33,1,0.33,0.33,1
44072,3,1,0.33,1,0.33,0.33,1
44073,3,1,0.33,1,0,0.33,1
44075,3,1,0.33,1,0.33,0.33,1
44076,3,1,0.33,1,0.33,0.33,1
44077,3,1,0.33,1,0,0.33,1
44085,4,1,0,1,0.5,0.5,1
44086,4,1,0,1,0.5,0.5,1
44087,4,1,0,1,0.25,0.25,1
44088,4,1,0.25,1,0.25,0.25,1
44099,1,0,1,0,0,0,0
44102,1,0,1,0,0,0,0
44115,1,1,0,0,0,0,0
44124,2,1,0,0,0,0,0
44125,1,1,0,0,0,0,0
44134,1,1,0,1,1,1,1
44138,1,1,0,0,0,0,0
44140,1,1,0,0,0,0,0
44144,1,1,0,1,1,1,1
44146,4,1,0,1,0.5,0.5,1
44147,4,1,0,1,0.5,0.5,1
44148,4,1,0,1,0.25,0.25,1
44149,4,1,0.25,1,0.25,0.25,1
44151,1,1,0,0,1,1,0
44152,1,1,0,0,1,1,0
44188,1,0,1,0,0,0,0
44198,1,0,1,0,0,0,0
44224,4,1,0,1,0,0,0.5
44225,4,1,0,1,0,0,0
44227,4,1,0,1,0,0,0.5
44228,4,1,0,1,0,0,0
44231,4,1,0,1,0,0,0.5
44232,4,1,0,1,0,0,0
44237,4,0,0,0.25,1,0.25,0
44239,3,0,0,0,1,0,0
44240,5,0,0.4,0.2,0.6,0.2,0
44243,3,0,0,0,1,0,0
44244,3,0,0,0,1,0,0
44250,1,0,1,0,0,0,0
44251,1,0,1,0,0,0,0
44268,3,1,0,0,1,1,0
44269,3,1,0,0,1,1,0
44270,3,1,0,0,1,1,0
44271,3,1,0,0,1,1,0
44272,3,1,0,0,1,1,0
44273,3,1,0,0,1,1,0
44301,1,1,0,0,0,0,0
44304,5,0,1,0,0,0,0
44308,2,0,1,0,0,0,0
44309,2,0,1,0,0,0,0
44310,2,0,1,0,0,0,0
44311,2,0,1,0,0,0,0
44313,1,0,1,0,0,0,0
44314,5,0,1,0,0,0,0
44315,1,1,0,0,0,0,0
44348,10,0.6,0.4,0.3,0.6,0.1,0.2
44349,10,0.6,0.4,0.3,0.6,0.1,0.2
44350,8,0,0.5,0.25,0.63,0,0
44351,11,0.55,0.36,0.18,0.45,0,0.18
44352,8,0.75,0,0.25,0.63,0,0.25
44353,11,0,0.55,0,0.64,0,0
44356,12,0.83,0,0.25,0.58,0.17,0.33
44357,4,0,1,0,0,0,0
44358,4,0,1,0,0,0,0
44359,6,0,1,0,0,0,0
44360,10,0.1,0.5,0.1,0.7,0,0.1
44361,1,1,0,1,0,0,1
44362,1,1,0,1,0,0,1
44363,8,1,0,0,0,0,0
44364,11,0.73,0.64,0,0,0,0
44365,9,0.78,0.56,0,0,0,0.11
44367,1,0,1,0,0,0,0
44368,1,0,1,0,0,0,0
44369,2,1,0,0,0,0,0
44370,6,0.33,0.83,0,0,0,0
44372,1,0,1,0,0,0,0
44373,1,0,1,0,0,0,0
44376,2,0,1,0,0,0,0
44396,1,0,0,0,0,1,0
44397,1,0,0,0,0,1,0
44430,1,0,1,0,0,0,0
44438,2,0,0,0,0,1,0
44441,2,0,0,0,0,1,0
44445,1,0,1,0,0,0,0
44467,2,0,1,0,0,0,0
44474,2,0,1,0,0,0,0
44478,1,0,1,0,0,0,0
44479,3,0,1,0,0,0,0
44483,2,0,1,0.5,0,0,0.5
44485,1,0,1,1,0,0,1
44496,2,0,0,0,0,1,0
44498,2,0,0,0,0,1,0
44591,1,0,0,0,1,0,0
44592,1,0,0,0,1,0,0
44645,5,0,1,0,0,0,0
44646,5,0,1,0,0,0,0
44647,6,0,1,0,0,0,0
44648,5,0,1,0,0,0,0
44649,5,0,1,0,0,0,0
44650,6,0,1,0,0,0,0
44658,6,0,1,0,0,0,0
44672,1,0,0,0,0,1,0
44679,1,0,0,0,0,1,0
44708,2,1,0,0,0,0,1
44709,2,1,0,0,0,0,1
44713,1,1,0,1,0,0,1
44714,2,1,0,0,0,0,1
44715,2,1,0,0,0,0,1
44722,2,1,0,1,0,0,1
44723,1,1,0,1,0,0,1
44724,1,1,0,1,0,0,1
44732,2,0,0,0,0,0,1
44733,2,0,0,0,0,0.5,1
44735,2,0,0,0,0,0,1
44736,2,0,0,0,0,0.5,1
44746,1,1,0,1,0,0,1
44796,2,0,0,0,0,1,0
44797,1,0,0,0,0,1,0
44798,2,0,0.5,0,0,0.5,0
44805,3,0.33,0.33,0,0.67,0.67,0.33
44806,2,0,0,0,1,1,0
44807,2,0,1,0,0,0,0
44814,2,0.5,0,0,1,1,0.5
44815,2,0,0,0,1,1,0
44816,1,0,1,0,0,0,0
44817,1,0,1,0,0,0,0
44858,1,0,1,0,0,0,0
44875,1,0,1,0,0,0,0
44876,3,0,1,0,0,0,0
44880,2,0,1,0,0,0,0
44893,2,0,1,0,0,0,0
44900,1,0,1,0,0,0,0
44939,13,0,1,0,0,0,0
44940,13,0,1,0,0,0,0
44941,13,0,1,0,0,0,0
44942,13,0,1,0,0,0,0
44943,8,0,1,0,0,0,0
44944,16,0,1,0.25,0.25,0.25,0.13
44945,16,0,1,0.25,0.25,0.25,0.13
44946,9,0,0.78,0.44,0.44,0.44,0.22
44947,9,0,0.78,0.44,0.44,0.44,0.22
44948,17,0,1,0.24,0.24,0.24,0.12
44949,16,0,1,0.25,0.25,0.25,0.13
44950,15,0,0.87,0.27,0.27,0.27,0.13
44951,16,0,0.88,0.25,0.25,0.25,0.13
44952,16,0,1,0,0,0,0
44953,16,0,1,0,0,0,0
44955,14,0,1,0,0,0,0
44956,12,0,1,0,0,0,0
44957,14,0,1,0,0,0,0
44963,1,0,0,1,0,0,0
44964,5,0,0,1,0,0,0
44965,4,0,0,1,0,0,0
44967,2,0,0,1,0,0,0
44968,2,0,0,1,0,0,0
44969,2,0,0,1,0,0,0
44970,2,0,0,1,0,0,0
44971,2,0,0,1,0,0,0
44998,4,0,1,0,0,0,0
44999,9,0,1,0,0,0,0
45001,3,0,1,0,0,0,0
45002,7,0,1,0,0,0,0
45003,7,0,1,0,0,0,0
45004,10,0,1,0,0,0,0
45005,12,0.58,0.75,0,0,0,0
45006,14,0.36,0.79,0,0,0,0
45007,13,0.54,0.77,0,0,0,0
45009,2,1,0,0,0,0,0
45010,2,1,0,0,0,0,0
45012,1,0,1,0,0,0,0
45016,2,1,0,0,0,0,0
45017,6,0.33,0.67,0,0,0,0
45018,4,0,1,0,0,0,0
45026,14,0.5,0.79,0,0,0,0
45027,7,1,0,0,0,0,0
45028,10,0.4,1,0,0,0,0
45029,6,1,0,0,0,0,0
45030,7,0.86,0.14,0,0,0,0
45033,1,0,1,0,0,0,0
45038,1,0,0,0,1,0,0
45039,1,0,0,0,1,0,0
45044,1,0,1,0,0,0,0
45093,1,0,1,0,0,0,0
45094,1,0,1,0,0,0,0
45099,2,0,1,0,0,0,0
45100,2,0,1,0,0,0,0
45101,2,0,1,0,0,0,0
45105,1,0,0,0,0,1,0
45106,1,0,0,0,0,1,0
45108,2,0,1,0,0,0,0
45109,2,0,1,0,0,0,0
45110,2,0,1,0,0,0,0
45111,1,0,1,0,0,0,0
45112,2,0,1,0,0,0,0
45114,1,0,1,0,0,0,0
45133,1,1,0,1,0,0,0
45135,1,1,0,1,0,0,0
45136,1,1,0,1,0,0,1
45138,1,0,0,0,0,0,1
45139,1,1,0,1,0,0,1
45140,1,0,0,0,0,0,1
45157,1,0,1,0,0,0,0
45158,1,0,1,0,0,0,0
45228,8,0,1,0,0,0,0
45229,5,0,1,0,0,0,0
45230,5,0,1,0,0,0,0
45231,8,0,1,0,0,0,0
45232,4,0,1,0,0,0,0
45233,4,0,1,0,0,0,0
45234,4,0,1,0,0,0,0
45235,4,0,1,0,0,0,0
45236,4,0,1,0,0,0,0
45317,1,0,1,0,0,0,0
45318,1,0,1,0,0,0,0
45319,1,0,1,0,0,0,0
45320,5,0,1,0,0,0,0
45321,3,0,1,0,0,0,0
45322,3,0,1,0,0,0,0
45323,2,0,1,0,0,0,0
45442,3,0,1,0,0,0,0
45443,3,0,1,0,0,0,0
45444,3,0,1,0,0,0,0
45445,1,1,0,0,0,0,0
45451,4,0,1,0,0,0,0
45452,4,0,1,0,0,0,0
45453,4,0,1,0,0,0,0
45454,4,0,1,0,0,0,0
45457,4,0,1,0,0,0,0
45461,3,0,1,0,0,0,0
45462,3,0,1,0,0,0,0
45463,6,0.17,0.83,0,0,0,0
45507,1,1,0,0,0,0,0
45514,1,1,0,0,0,0,0
45528,1,1,0,1,0,0,1
45529,1,1,0,1,0,0,1
45530,1,1,0,0,0,0,0
45531,1,1,0,0,0,0,0
45547,1,0,1,0,0,0,0
45551,3,0,1,0,0,0,0
45552,3,0,1,0,0,0,0
45553,1,0,1,0,0,0,0
45554,3,0,1,0,0,0,0
45565,3,1,0,1,0,0,1
45566,4,0.75,0.25,0.75,0,0,0.75
45567,2,0,1,0,0,0,0
45568,2,0,1,0,0,0,0
45572,1,0,1,0,0,0,0
45573,1,0,0,0,0,1,0
45574,2,0,0.5,0,0,0.5,0
45577,3,0.67,0.33,0.67,0,0,0.67
45578,2,1,0,1,0,0,1
45579,2,1,0,1,0,0,1
45580,1,0,1,0,0,0,0
45581,2,0,1,0,0,0,0
45582,2,0,1,0,0,0,0
45583,1,0,1,0,0,0,0
45584,1,0,1,0,0,0,0
45585,2,0,1,0,0,0,0
45592,2,0,1,0,0,0,0
45602,3,1,0,0,0.33,0.33,0
45603,2,1,0,0,0.5,0.5,0.5
45604,1,1,0,0,0,0,1
45605,1,1,0,0,0,0,1
45606,2,1,0,0,0,0,0.5
45611,1,1,0,0,0,0,0
45612,1,1,0,0,0,0,0
45613,1,1,0,0,0,0,0
45647,4,0,1,0,0,0,0
45648,4,0,1,0,0,0,0
45654,8,0,0,0,1,0,0
45655,8,0,0,0,1,0,0
45656,8,0,0,0,1,0,0
45657,8,0,0,0,1,0,0
45658,8,0,0,0,1,0,0
45659,8,0,0,0,1,0,0
45660,14,0.57,0,0,0.57,0,0
45661,14,0.57,0,0,0.57,0,0
45662,17,0.47,0.29,0,0.47,0,0
45663,17,0.47,0.29,0,0.47,0,0
45664,2,1,0,0,0,0,0
45671,1,1,0,0,0,0,0
45672,1,1,0,0,0,0,0
45677,7,0,0,0,1,0,0
45678,7,0,0,0,1,0,0
45679,14,0.57,0.36,0,0.5,0,0
45680,14,0.57,0.36,0,0.5,0,0
45681,11,0.73,0,0,0.64,0,0
45682,11,0.73,0,0,0.64,0,0
45683,10,0.8,0,0,0.6,0,0
45684,10,0.8,0,0,0.6,0,0
45685,6,0,0,0,1,0,0
45686,6,1,0,0,0,0,0
45687,6,1,0,0,0,0,0
45688,6,1,0,0,0,0,0
45689,6,1,0,0,0,0,0
45690,6,1,0,0,0,0,0
45691,6,1,0,0,0,0,0
45692,6,1,0,0,0,0,0
45693,6,1,0,0,0,0,0
45711,1,1,0,0,0,0,1
45722,5,0.2,0.8,0,0,0,0.2
45752,1,0,1,0,0,0,0
45754,1,0,0,1,0,0,0
45758,1,0,1,0,0,0,0
45768,1,0,1,0,0,0,0
45772,6,0,0,0,0,0,1
45773,6,0,0,0,0,0,1
45774,6,0,0,0,0,0,1
45775,6,0,0,0,0,0,1
45776,4,0,1,0,0,0,0
45777,4,0,0,1,0,1,0.75
45778,4,0,0,1,0,1,0
45779,4,0,0,1,0,1,0.75
45780,4,0,0,1,0,1,0.75
45781,4,0,0,1,0,1,0.75
45790,1,0,1,0,0,0,0
45795,7,0,0,0,0,0,1
45796,7,0,0,0,0,0,1
45797,7,0,0,0,0,0,1
45822,2,0,0,1,0.5,0,0
45828,1,0,0,1,0,0,0
45829,1,0,0,1,1,0,0
45844,7,0,0,0,0,0,1
45845,7,0,0,0,0,0,1
45846,7,0,0,0,0,0,1
45871,1,0,1,0,0,0,0
45873,1,0,1,0,0,0,0
45876,2,0.5,1,0,0,0,0
45878,1,1,1,0,0,0,0
45879,2,0,1,0,0,0,0
45888,1,0,1,0,0,0,0
45890,1,0,1,0,0,0,0
45893,1,0,1,0,0,0,0
45912,1,0,1,0,0,0,0
45913,1,0,1,0,0,0,0
45914,3,0,1,0,0,0,0
45938,6,0,1,0,0,0.33,0
45939,5,0,1,0,0,0.4,0
45940,6,0,1,0,0,0,0
45941,7,0,1,0,0,0.43,0
45942,8,0,1,0,0,0,0
45943,8,0,1,0,0,0,0
45946,6,0,1,0,0,0,0
45947,6,0,1,0,0,0,0
45948,6,0,1,0,0,0,0
45961,1,0,1,0,0,0,0
45962,1,0,1,0,0,0,0
45965,1,0,0,1,0,0,0
45989,1,0,1,0,0,0,0
45996,1,0,1,0,0,0,0
46013,11,0,1,0,0,0,0
46016,1,0,1,0,0,0,0
46022,3,0,1,0,0,0,0
46023,3,0,1,0,0,0,0
46024,3,0,1,0,0,0,0
46112,1,1,0,1,0,0,1
46115,1,1,0,1,0,0,1
46128,1,0,0,0,0,0,1
46132,1,0,0,0,0,0,1
46134,4,0,1,0,0,0,0
46135,4,0,1,0,0,0,0
46139,1,0,1,0,0,0,0
46143,5,0,1,0,0,0,0
46144,4,0,1,0,0,0,0
46162,4,0,0,1,0,0,0
46163,9,0.44,0,0.44,1,0,0.22
46164,9,0.44,0.22,0.44,1,0,0.22
46165,9,0,0,0,1,0,0
46166,9,0,0,0,1,0,0
46167,1,0,0,1,0,0,1
46170,7,0,1,0,0,0,0
46171,7,0,1,0,0,0,0
46174,10,0,0,0.3,0.9,0,0
46175,10,0.3,0,0.3,0.9,0,0
46176,10,0.5,0,0.3,0.9,0,0.2
46177,10,0.5,0,0.3,0.9,0,0.2
46178,4,0,0,0,1,0,0
46179,10,0.3,0,0.1,0.9,0,0.1
46180,9,0.56,0,0,1,0,0
46181,9,0.56,0.11,0,1,0,0
46182,9,0,0.11,0,1,0,0
46199,8,0,1,0,0,0,0
46202,7,0,1,0,0,0,0
46203,7,0,1,0,0,0,0
46204,3,0,1,0,0,0,0
46205,7,0,1,0,0,0,0
46206,9,0,1,0,0,0,0
46210,8,0,1,0,0,0,0
46211,7,0,1,0,0,0,0
46275,1,1,0,1,0,0,1
46276,1,1,0,1,0,0,1
46304,1,1,0,0,0,0,0
46305,1,1,0,0,0,0,0
46340,1,0,0,0,1,0,0
46341,1,0,0,0,1,0,0
46511,1,0,0,0,0,1,0
46515,1,0,0,0,0,1,0
46549,2,0,1,0,0,0,0
46559,2,0,1,0,0,0,0
46585,4,0,0,1,0,0,1
46586,4,0,0,1,0,0,1
46587,4,0,0,1,0,0,1
46588,4,0,0,1,0,0,1
46589,3,1,0,1,0,0,1
46590,3,1,0,1,0,0,1
46591,3,1,0,1,0,0,1
46592,4,0,0,1,0,0,1
46593,4,0,0,1,0,0,1
46594,4,0,0,1,0,0,1
46595,6,0,0.33,0.67,0,0,0.67
46596,2,0,1,0,0,0,0
46597,2,0,1,0,0,0,0
46598,3,0,1,0,0,0,0
46599,3,0,1,0,0,0,0
46600,3,1,0,1,0,0,1
46601,3,1,0,1,0,0,1
46602,3,1,0,1,0,0,1
46603,4,0,0,0,0,1,0
46604,4,0,0,0,0,1,0
46605,4,0,0,0,0,1,0
46606,4,0,0,0,0,1,0
46607,4,0,0,0,0,1,0
46608,4,0,0,0,0,1,0
46609,4,0,0,0,0,1,0
46610,4,0,0,0,0,1,0
46658,1,1,0,0,0,1,0
46663,1,0,1,0,0,0,0
46664,2,0,0.5,0,0,0,0.5
46666,1,0,0,0,0,0,1
46668,1,1,0,0,0,1,0
46682,5,0,0.8,0,0,0,0.2
46684,1,0,0,0,0,0,1
46694,5,0,1,0,0,0,0
46695,5,0,1,0,0,0,0
46696,4,0,1,0,0,0,0
46697,4,0,1,0,0,0,0
46701,5,0,1,0,0,0,0
46702,5,0,1,0,0,0,0
46703,5,0,1,0,0,0,0
46769,2,0,1,0,0,1,0
46770,2,0,1,0,0,1,0
46771,2,0,1,0,0,1,0
46772,2,0,1,0,0,1,0
46774,1,0,1,0,0,0,0
46775,1,0,1,0,0,0,0
46776,4,0.25,0.25,0,0.75,0,0
46777,3,0,0,0,1,0,0
46778,4,0.25,0.25,0,0.75,0,0
